1.74E+12,513,HTTP Request,200,OK,Spotify_Search_Users 1-34,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,387,0,119
1.74E+12,586,HTTP Request,200,OK,Spotify_Search_Users 1-35,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,435,0,120
1.74E+12,523,HTTP Request,200,OK,Spotify_Search_Users 1-36,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,393,0,120
1.74E+12,615,HTTP Request,200,OK,Spotify_Search_Users 1-37,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,476,0,124
1.74E+12,570,HTTP Request,200,OK,Spotify_Search_Users 1-38,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,441,0,119
1.74E+12,551,HTTP Request,200,OK,Spotify_Search_Users 1-39,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,412,0,134
1.74E+12,541,HTTP Request,200,OK,Spotify_Search_Users 1-40,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,403,0,120
1.74E+12,553,HTTP Request,200,OK,Spotify_Search_Users 1-41,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,420,0,122
1.74E+12,591,HTTP Request,200,OK,Spotify_Search_Users 1-42,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,462,0,120
1.74E+12,697,HTTP Request,200,OK,Spotify_Search_Users 1-43,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,544,0,123
1.74E+12,647,HTTP Request,200,OK,Spotify_Search_Users 1-44,text,TRUE,,69725,307,3,3,https://api.spotify.com/v1/search?q=amer&type=track,514,0,143
1.74E+12,667,HTTP Request,200,OK,Spotify_Search_Users 1-45,text,TRUE,,75992,309,3,3,https://api.spotify.com/v1/search?q=Weeknd&type=track,465,0,130
1.74E+12,548,HTTP Request,200,OK,Spotify_Search_Users 1-46,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,416,0,127
1.74E+12,623,HTTP Request,200,OK,Spotify_Search_Users 1-47,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,488,0,122
1.74E+12,588,HTTP Request,200,OK,Spotify_Search_Users 1-48,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,459,0,118
1.74E+12,560,HTTP Request,200,OK,Spotify_Search_Users 1-49,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,426,0,119
1.74E+12,520,HTTP Request,200,OK,Spotify_Search_Users 1-50,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,379,0,126
1.74E+12,563,HTTP Request,200,OK,Spotify_Search_Users 1-51,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,431,0,119
1.74E+12,566,HTTP Request,200,OK,Spotify_Search_Users 1-52,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,431,0,123
1.74E+12,609,HTTP Request,200,OK,Spotify_Search_Users 1-53,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,468,0,122
1.74E+12,533,HTTP Request,200,OK,Spotify_Search_Users 1-54,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,402,0,123
1.74E+12,585,HTTP Request,200,OK,Spotify_Search_Users 1-55,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,445,0,122
1.74E+12,583,HTTP Request,200,OK,Spotify_Search_Users 1-56,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,437,0,126
1.74E+12,683,HTTP Request,200,OK,Spotify_Search_Users 1-57,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,543,0,128
1.74E+12,534,HTTP Request,200,OK,Spotify_Search_Users 1-59,text,TRUE,,74918,310,4,4,https://api.spotify.com/v1/search?q=PopHits&type=track,398,0,123
1.74E+12,588,HTTP Request,200,OK,Spotify_Search_Users 1-58,text,TRUE,,73894,311,3,3,https://api.spotify.com/v1/search?q=Bohemian&type=track,459,0,120
1.74E+12,513,HTTP Request,200,OK,Spotify_Search_Users 1-60,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,374,0,124
1.74E+12,698,HTTP Request,200,OK,Spotify_Search_Users 1-61,text,TRUE,,75271,309,3,3,https://api.spotify.com/v1/search?q=Eminem&type=track,441,0,119
1.74E+12,571,HTTP Request,200,OK,Spotify_Search_Users 1-62,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,440,0,118
1.74E+12,663,HTTP Request,200,OK,Spotify_Search_Users 1-63,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,479,0,166
1.74E+12,521,HTTP Request,200,OK,Spotify_Search_Users 1-64,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,394,0,122
1.74E+12,693,HTTP Request,200,OK,Spotify_Search_Users 1-65,text,TRUE,,75992,309,3,3,https://api.spotify.com/v1/search?q=Weeknd&type=track,512,0,121
1.74E+12,521,HTTP Request,200,OK,Spotify_Search_Users 1-66,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,385,0,125
1.74E+12,616,HTTP Request,200,OK,Spotify_Search_Users 1-67,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,481,0,132
1.74E+12,522,HTTP Request,200,OK,Spotify_Search_Users 1-68,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,389,0,127
1.74E+12,591,HTTP Request,200,OK,Spotify_Search_Users 1-69,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,460,0,118
1.74E+12,507,HTTP Request,200,OK,Spotify_Search_Users 1-70,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,372,0,118
1.74E+12,605,HTTP Request,200,OK,Spotify_Search_Users 1-71,text,TRUE,,75271,309,3,3,https://api.spotify.com/v1/search?q=Eminem&type=track,469,0,124
1.74E+12,572,HTTP Request,200,OK,Spotify_Search_Users 1-72,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,432,0,123
1.74E+12,576,HTTP Request,200,OK,Spotify_Search_Users 1-73,text,TRUE,,77644,307,2,2,https://api.spotify.com/v1/search?q=Jazz&type=track,442,0,119
1.74E+12,627,HTTP Request,200,OK,Spotify_Search_Users 1-74,text,TRUE,,69725,307,3,3,https://api.spotify.com/v1/search?q=amer&type=track,496,0,122
1.74E+12,593,HTTP Request,200,OK,Spotify_Search_Users 1-75,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,452,0,134
1.74E+12,545,HTTP Request,200,OK,Spotify_Search_Users 1-76,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,393,0,133
1.74E+12,700,HTTP Request,200,OK,Spotify_Search_Users 1-77,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,497,0,152
1.74E+12,626,HTTP Request,200,OK,Spotify_Search_Users 1-78,text,TRUE,,73894,311,3,3,https://api.spotify.com/v1/search?q=Bohemian&type=track,410,0,124
1.74E+12,584,HTTP Request,200,OK,Spotify_Search_Users 1-79,text,TRUE,,74918,310,3,3,https://api.spotify.com/v1/search?q=PopHits&type=track,449,0,189
1.74E+12,497,HTTP Request,200,OK,Spotify_Search_Users 1-80,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,365,0,121
1.74E+12,653,HTTP Request,200,OK,Spotify_Search_Users 1-81,text,TRUE,,75271,309,3,3,https://api.spotify.com/v1/search?q=Eminem&type=track,518,0,122
1.74E+12,547,HTTP Request,200,OK,Spotify_Search_Users 1-82,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,418,0,120
1.74E+12,596,HTTP Request,200,OK,Spotify_Search_Users 1-83,text,TRUE,,77644,307,2,2,https://api.spotify.com/v1/search?q=Jazz&type=track,463,0,126
1.74E+12,567,HTTP Request,200,OK,Spotify_Search_Users 1-84,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,435,0,123
1.74E+12,574,HTTP Request,200,OK,Spotify_Search_Users 1-85,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,439,0,125
1.74E+12,534,HTTP Request,200,OK,Spotify_Search_Users 1-86,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,402,0,120
1.74E+12,851,HTTP Request,200,OK,Spotify_Search_Users 1-87,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,693,0,121
1.74E+12,564,HTTP Request,200,OK,Spotify_Search_Users 1-88,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,427,0,122
1.74E+12,533,HTTP Request,200,OK,Spotify_Search_Users 1-89,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,400,0,118
1.74E+12,509,HTTP Request,200,OK,Spotify_Search_Users 1-90,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,374,0,119
1.74E+12,562,HTTP Request,200,OK,Spotify_Search_Users 1-91,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,425,0,121
1.74E+12,569,HTTP Request,200,OK,Spotify_Search_Users 1-92,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,438,0,124
1.74E+12,621,HTTP Request,200,OK,Spotify_Search_Users 1-93,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,482,0,122
1.74E+12,528,HTTP Request,200,OK,Spotify_Search_Users 1-94,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,402,0,120
1.74E+12,536,HTTP Request,200,OK,Spotify_Search_Users 1-95,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,400,0,123
1.74E+12,613,HTTP Request,200,OK,Spotify_Search_Users 1-96,text,TRUE,,74440,307,3,3,https://api.spotify.com/v1/search?q=hany&type=track,478,0,123
1.74E+12,821,HTTP Request,200,OK,Spotify_Search_Users 1-97,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,681,0,118
1.74E+12,521,HTTP Request,200,OK,Spotify_Search_Users 1-98,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,390,0,119
1.74E+12,623,HTTP Request,200,OK,Spotify_Search_Users 1-99,text,TRUE,,74918,310,3,3,https://api.spotify.com/v1/search?q=PopHits&type=track,426,0,124
1.74E+12,658,HTTP Request,200,OK,Spotify_Search_Users 1-100,text,TRUE,,75459,308,3,3,https://api.spotify.com/v1/search?q=elasa&type=track,517,0,187
1.74E+12,583,HTTP Request,200,OK,Spotify_Search_Users 1-101,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,451,0,119
1.74E+12,519,HTTP Request,200,OK,Spotify_Search_Users 1-102,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,382,0,126
1.74E+12,742,HTTP Request,200,OK,Spotify_Search_Users 1-103,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,604,0,124
1.74E+12,551,HTTP Request,200,OK,Spotify_Search_Users 1-104,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,422,0,119
1.74E+12,544,HTTP Request,200,OK,Spotify_Search_Users 1-105,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,413,0,121
1.74E+12,565,HTTP Request,200,OK,Spotify_Search_Users 1-106,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,432,0,120
1.74E+12,732,HTTP Request,200,OK,Spotify_Search_Users 1-107,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,570,0,168
1.74E+12,615,HTTP Request,200,OK,Spotify_Search_Users 1-108,text,TRUE,,73894,311,3,3,https://api.spotify.com/v1/search?q=Bohemian&type=track,485,0,118
1.74E+12,569,HTTP Request,200,OK,Spotify_Search_Users 1-109,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,438,0,118
1.74E+12,567,HTTP Request,200,OK,Spotify_Search_Users 1-110,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,430,0,117
1.74E+12,675,HTTP Request,200,OK,Spotify_Search_Users 1-111,text,TRUE,,75271,309,3,3,https://api.spotify.com/v1/search?q=Eminem&type=track,482,0,120
1.74E+12,546,HTTP Request,200,OK,Spotify_Search_Users 1-112,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,410,0,119
1.74E+12,542,HTTP Request,200,OK,Spotify_Search_Users 1-113,text,TRUE,,77644,307,2,2,https://api.spotify.com/v1/search?q=Jazz&type=track,406,0,137
1.74E+12,516,HTTP Request,200,OK,Spotify_Search_Users 1-114,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,381,0,141
1.74E+12,582,HTTP Request,200,OK,Spotify_Search_Users 1-115,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,449,0,119
1.74E+12,576,HTTP Request,200,OK,Spotify_Search_Users 1-116,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,442,0,117
1.74E+12,642,HTTP Request,200,OK,Spotify_Search_Users 1-117,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,503,0,123
1.74E+12,564,HTTP Request,200,OK,Spotify_Search_Users 1-118,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,430,0,124
1.74E+12,512,HTTP Request,200,OK,Spotify_Search_Users 1-119,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,380,0,122
1.74E+12,514,HTTP Request,200,OK,Spotify_Search_Users 1-120,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,383,0,120
1.74E+12,573,HTTP Request,200,OK,Spotify_Search_Users 1-121,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,441,0,119
1.74E+12,511,HTTP Request,200,OK,Spotify_Search_Users 1-122,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,382,0,120
1.74E+12,627,HTTP Request,200,OK,Spotify_Search_Users 1-123,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,489,0,123
1.74E+12,553,HTTP Request,200,OK,Spotify_Search_Users 1-124,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,420,0,118
1.74E+12,618,HTTP Request,200,OK,Spotify_Search_Users 1-125,text,TRUE,,75992,309,3,3,https://api.spotify.com/v1/search?q=Weeknd&type=track,481,0,121
1.74E+12,579,HTTP Request,200,OK,Spotify_Search_Users 1-126,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,437,0,117
1.74E+12,805,HTTP Request,200,OK,Spotify_Search_Users 1-127,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,632,0,126
1.74E+12,579,HTTP Request,200,OK,Spotify_Search_Users 1-128,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,433,0,147
1.74E+12,588,HTTP Request,200,OK,Spotify_Search_Users 1-129,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,444,0,157
1.74E+12,502,HTTP Request,200,OK,Spotify_Search_Users 1-130,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,364,0,123
1.74E+12,573,HTTP Request,200,OK,Spotify_Search_Users 1-131,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,426,0,123
1.74E+12,565,HTTP Request,200,OK,Spotify_Search_Users 1-132,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,436,0,118
1.74E+12,559,HTTP Request,200,OK,Spotify_Search_Users 1-133,text,TRUE,,77644,307,2,2,https://api.spotify.com/v1/search?q=Jazz&type=track,427,0,117
1.74E+12,522,HTTP Request,200,OK,Spotify_Search_Users 1-134,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,393,0,123
1.74E+12,567,HTTP Request,200,OK,Spotify_Search_Users 1-135,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,434,0,117
1.74E+12,524,HTTP Request,200,OK,Spotify_Search_Users 1-136,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,393,0,118
1.74E+12,681,HTTP Request,200,OK,Spotify_Search_Users 1-137,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,539,0,124
1.74E+12,527,HTTP Request,200,OK,Spotify_Search_Users 1-138,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,394,0,123
1.74E+12,634,HTTP Request,200,OK,Spotify_Search_Users 1-139,text,TRUE,,74918,310,3,3,https://api.spotify.com/v1/search?q=PopHits&type=track,505,0,117
1.74E+12,502,HTTP Request,200,OK,Spotify_Search_Users 1-140,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,361,0,135
1.74E+12,524,HTTP Request,200,OK,Spotify_Search_Users 1-141,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,394,0,117
1.74E+12,659,HTTP Request,200,OK,Spotify_Search_Users 1-142,text,TRUE,,73818,308,3,3,https://api.spotify.com/v1/search?q=Shape&type=track,530,0,117
1.74E+12,642,HTTP Request,200,OK,Spotify_Search_Users 1-143,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,509,0,119
1.74E+12,570,HTTP Request,200,OK,Spotify_Search_Users 1-144,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,435,0,125
1.74E+12,543,HTTP Request,200,OK,Spotify_Search_Users 1-145,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,409,0,123
1.74E+12,535,HTTP Request,200,OK,Spotify_Search_Users 1-146,text,TRUE,,74440,307,2,2,https://api.spotify.com/v1/search?q=hany&type=track,390,0,123
1.74E+12,605,HTTP Request,200,OK,Spotify_Search_Users 1-147,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,463,0,126
1.74E+12,546,HTTP Request,200,OK,Spotify_Search_Users 1-148,text,TRUE,,73894,311,2,2,https://api.spotify.com/v1/search?q=Bohemian&type=track,409,0,122
1.74E+12,534,HTTP Request,200,OK,Spotify_Search_Users 1-149,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,405,0,120
1.74E+12,602,HTTP Request,200,OK,Spotify_Search_Users 1-150,text,TRUE,,75459,308,3,3,https://api.spotify.com/v1/search?q=elasa&type=track,469,0,119
1.74E+12,574,HTTP Request,200,OK,Spotify_Search_Users 1-151,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,439,0,123
1.74E+12,573,HTTP Request,200,OK,Spotify_Search_Users 1-152,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,437,0,124
1.74E+12,612,HTTP Request,200,OK,Spotify_Search_Users 1-153,text,TRUE,,77644,307,3,3,https://api.spotify.com/v1/search?q=Jazz&type=track,477,0,119
1.74E+12,541,HTTP Request,200,OK,Spotify_Search_Users 1-154,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,416,0,118
1.74E+12,587,HTTP Request,200,OK,Spotify_Search_Users 1-155,text,TRUE,,75992,309,2,2,https://api.spotify.com/v1/search?q=Weeknd&type=track,449,0,126
1.74E+12,602,HTTP Request,200,OK,Spotify_Search_Users 1-156,text,TRUE,,74440,307,3,3,https://api.spotify.com/v1/search?q=hany&type=track,458,0,163
1.74E+12,600,HTTP Request,200,OK,Spotify_Search_Users 1-157,text,TRUE,,79285,307,3,3,https://api.spotify.com/v1/search?q=Rock&type=track,461,0,122
1.74E+12,611,HTTP Request,200,OK,Spotify_Search_Users 1-158,text,TRUE,,73894,311,3,3,https://api.spotify.com/v1/search?q=Bohemian&type=track,481,0,118
1.74E+12,520,HTTP Request,200,OK,Spotify_Search_Users 1-159,text,TRUE,,74918,310,2,2,https://api.spotify.com/v1/search?q=PopHits&type=track,385,0,123
1.74E+12,492,HTTP Request,200,OK,Spotify_Search_Users 1-160,text,TRUE,,75459,308,2,2,https://api.spotify.com/v1/search?q=elasa&type=track,360,0,118
1.74E+12,557,HTTP Request,200,OK,Spotify_Search_Users 1-161,text,TRUE,,75271,309,2,2,https://api.spotify.com/v1/search?q=Eminem&type=track,426,0,120
1.74E+12,521,HTTP Request,200,OK,Spotify_Search_Users 1-162,text,TRUE,,73818,308,2,2,https://api.spotify.com/v1/search?q=Shape&type=track,388,0,123
1.74E+12,584,HTTP Request,200,OK,Spotify_Search_Users 1-163,text,TRUE,,77644,307,2,2,https://api.spotify.com/v1/search?q=Jazz&type=track,450,0,119
1.74E+12,538,HTTP Request,200,OK,Spotify_Search_Users 1-164,text,TRUE,,69725,307,2,2,https://api.spotify.com/v1/search?q=amer&type=track,407,0,124
1.74E+12,603,HTTP Request,200,OK,Spotify_Search_Users 1-165,text,TRUE,,75992,309,3,3,https://api.spotify.com/v1/search?q=Weeknd&type=track,473,0,120
